date,node_id,day_of_simulation,time_of_day_min,pH,temperature_C,TDS_mgl,DO_mgl,label
2024-01-07,NODE_03,7,850,7.93,21.66,175,2.32,1
2024-01-07,NODE_03,7,860,7.95,23.23,140,1.94,1
2024-01-07,NODE_03,7,870,8.31,21.0,168,2.1,1
2024-01-07,NODE_03,7,880,8.29,23.52,144,2.2,1
2024-01-07,NODE_03,7,890,7.99,25.64,182,5.5,0
2024-01-07,NODE_03,7,900,7.64,22.82,173,6.22,0
2024-01-07,NODE_03,7,910,8.01,22.02,174,2.36,1
2024-01-07,NODE_03,7,920,8.28,23.69,172,2.35,1
2024-01-07,NODE_03,7,930,7.86,24.46,160,5.37,0
2024-01-07,NODE_03,7,940,8.17,23.92,115,2.78,1
2024-01-07,NODE_03,7,950,7.95,23.71,141,2.36,1
2024-01-07,NODE_03,7,960,7.95,23.47,181,2.21,1
2024-01-07,NODE_03,7,970,7.28,22.9,145,6.29,0
2024-01-07,NODE_03,7,980,8.03,25.0,176,2.37,1
2024-01-07,NODE_03,7,990,8.05,24.28,181,6.37,0
2024-01-07,NODE_03,7,1000,7.23,25.29,170,5.96,0
2024-01-07,NODE_03,7,1010,8.37,25.56,172,1.95,1
2024-01-07,NODE_03,7,1020,8.07,22.59,115,6.25,0
2024-01-07,NODE_03,7,1030,7.65,23.78,174,2.13,1
2024-01-07,NODE_03,7,1040,8.08,23.0,182,2.66,1
2024-01-07,NODE_03,7,1050,8.04,24.38,176,5.37,0
2024-01-07,NODE_03,7,1060,7.38,24.34,179,5.98,0
2024-01-07,NODE_03,7,1070,8.01,24.06,184,2.19,1
2024-01-07,NODE_03,7,1080,7.58,23.21,123,7.4,0
2024-01-07,NODE_03,7,1090,7.71,23.18,179,2.35,1
2024-01-07,NODE_03,7,1100,7.57,22.34,132,2.58,1
2024-01-07,NODE_03,7,1110,7.9,25.87,187,2.22,1
2024-01-07,NODE_03,7,1120,7.93,25.48,184,4.71,0
2024-01-07,NODE_03,7,1130,8.09,25.79,186,2.38,1
2024-01-07,NODE_03,7,1140,8.13,21.68,165,2.4,1
2024-01-07,NODE_03,7,1150,8.07,24.25,142,2.22,1
2024-01-07,NODE_03,7,1160,7.64,22.91,182,2.49,1
2024-01-07,NODE_03,7,1170,8.03,25.21,174,2.46,1
2024-01-07,NODE_03,7,1180,7.53,24.9,180,5.29,0
2024-01-07,NODE_03,7,1190,7.96,23.09,188,1.72,1
2024-01-07,NODE_03,7,1200,8.45,26.55,187,1.6,1
2024-01-07,NODE_03,7,1210,8.29,21.62,177,2.09,1
2024-01-07,NODE_03,7,1220,7.84,21.68,135,2.87,1
2024-01-07,NODE_03,7,1230,7.99,23.75,179,2.17,1
2024-01-07,NODE_03,7,1240,7.86,23.92,190,1.75,1
2024-01-07,NODE_03,7,1250,7.62,23.84,125,2.83,1
2024-01-07,NODE_03,7,1260,7.54,24.33,152,6.15,0
2024-01-07,NODE_03,7,1270,7.96,24.84,190,2.1,1
2024-01-07,NODE_03,7,1280,7.88,24.48,179,2.36,1
2024-01-07,NODE_03,7,1290,7.46,22.26,166,5.85,0
2024-01-07,NODE_03,7,1300,7.95,24.35,176,2.35,1
2024-01-07,NODE_03,7,1310,7.77,23.93,181,2.24,1
2024-01-07,NODE_03,7,1320,8.03,24.88,180,2.15,1
2024-01-07,NODE_03,7,1330,7.02,23.0,141,6.66,0
2024-01-07,NODE_03,7,1340,7.95,24.99,132,1.82,1
2024-01-07,NODE_03,7,1350,8.14,24.9,179,2.25,1
2024-01-07,NODE_03,7,1360,7.07,23.3,119,6.5,0
2024-01-07,NODE_03,7,1370,8.03,23.9,173,2.9,1
2024-01-07,NODE_03,7,1380,8.09,24.51,178,2.27,1
2024-01-07,NODE_03,7,1390,8.02,24.73,172,2.84,1
2024-01-07,NODE_03,7,1400,8.07,21.6,177,2.13,1
2024-01-07,NODE_03,7,1410,8.02,24.59,174,5.64,0
2024-01-07,NODE_03,7,1420,8.05,25.87,171,2.02,1
2024-01-07,NODE_03,7,1430,7.58,24.46,139,2.11,1
2024-01-08,NODE_03,8,0,8.1,24.88,176,5.26,0
2024-01-08,NODE_03,8,10,7.57,23.33,174,1.94,1
2024-01-08,NODE_03,8,20,8.03,23.06,180,1.25,1
2024-01-08,NODE_03,8,30,8.14,26.24,179,5.56,0
2024-01-08,NODE_03,8,40,8.1,23.18,139,2.13,1
2024-01-08,NODE_03,8,50,8.0,26.15,181,2.73,1
2024-01-08,NODE_03,8,60,7.93,23.6,175,2.32,1
2024-01-08,NODE_03,8,70,7.84,25.99,181,4.95,0
2024-01-08,NODE_03,8,80,8.14,25.32,174,2.64,1
2024-01-08,NODE_03,8,90,8.02,25.39,185,6.31,0
2024-01-08,NODE_03,8,100,7.8,23.04,187,2.48,1
2024-01-08,NODE_03,8,110,8.06,27.5,187,2.29,1
2024-01-08,NODE_03,8,120,7.68,25.33,169,5.69,0
2024-01-08,NODE_03,8,130,8.24,23.89,166,5.14,0
2024-01-08,NODE_03,8,140,8.08,24.16,177,2.48,1
2024-01-08,NODE_03,8,150,7.58,23.62,181,2.48,1
2024-01-08,NODE_03,8,160,8.03,25.66,176,1.78,1
2024-01-08,NODE_03,8,170,7.94,26.96,175,1.83,1
2024-01-08,NODE_03,8,180,7.92,23.02,131,6.65,0
2024-01-08,NODE_03,8,190,7.34,25.12,134,6.74,0
2024-01-08,NODE_03,8,200,7.77,22.97,167,2.53,1
2024-01-08,NODE_03,8,210,8.08,24.19,178,2.1,1
2024-01-08,NODE_03,8,220,7.79,26.08,181,2.41,1
2024-01-08,NODE_03,8,230,8.06,22.42,178,2.05,1
2024-01-08,NODE_03,8,240,7.87,24.05,177,5.54,0
2024-01-08,NODE_03,8,250,8.09,23.91,143,1.93,1
2024-01-08,NODE_03,8,260,7.92,24.35,180,6.07,0
2024-01-08,NODE_03,8,270,7.78,23.48,137,2.82,1
2024-01-08,NODE_03,8,280,7.51,23.25,129,6.49,0
2024-01-08,NODE_03,8,290,7.97,25.12,175,2.76,1
2024-01-08,NODE_03,8,300,7.61,24.47,143,2.27,1
2024-01-08,NODE_03,8,310,7.71,22.51,173,6.96,0
2024-01-08,NODE_03,8,320,8.11,23.67,184,1.8,1
2024-01-08,NODE_03,8,330,8.46,24.42,181,2.61,1
2024-01-08,NODE_03,8,340,7.76,22.19,175,2.06,1
2024-01-08,NODE_03,8,350,7.94,23.87,172,1.85,1
2024-01-08,NODE_03,8,360,8.23,22.31,174,2.89,1
2024-01-08,NODE_03,8,370,7.98,21.54,174,1.74,1
2024-01-08,NODE_03,8,380,7.8,24.73,174,1.73,1
2024-01-08,NODE_03,8,390,7.9,26.22,137,2.63,1
2024-01-08,NODE_03,8,400,8.4,23.15,186,2.39,1
2024-01-08,NODE_03,8,410,7.89,23.24,176,1.63,1
2024-01-08,NODE_03,8,420,8.17,23.74,179,2.25,1
2024-01-08,NODE_03,8,430,7.74,24.65,130,2.81,1
2024-01-08,NODE_03,8,440,8.09,23.33,187,2.27,1
2024-01-08,NODE_03,8,450,7.89,24.82,130,2.71,1
2024-01-08,NODE_03,8,460,8.0,25.77,185,1.33,1
2024-01-08,NODE_03,8,470,8.01,25.8,186,1.25,1
2024-01-08,NODE_03,8,480,7.96,24.74,183,2.57,1
2024-01-08,NODE_03,8,490,7.93,23.57,132,3.14,1
2024-01-08,NODE_03,8,500,7.44,22.57,173,2.22,1
2024-01-08,NODE_03,8,510,7.99,24.74,176,2.09,1
2024-01-08,NODE_03,8,520,8.07,23.82,187,1.52,1
2024-01-08,NODE_03,8,530,7.7,25.25,180,5.97,0
2024-01-08,NODE_03,8,540,7.48,21.38,128,7.14,0
2024-01-08,NODE_03,8,550,8.01,24.99,168,5.57,0
2024-01-08,NODE_03,8,560,8.12,22.44,182,2.37,1
2024-01-08,NODE_03,8,570,7.03,24.03,142,7.35,0
2024-01-08,NODE_03,8,580,7.93,24.81,172,2.53,1
2024-01-08,NODE_03,8,590,7.87,23.58,174,2.07,1
2024-01-08,NODE_03,8,600,8.22,24.45,170,1.97,1
2024-01-08,NODE_03,8,610,7.57,23.16,181,1.63,1
2024-01-08,NODE_03,8,620,7.56,23.47,126,7.04,0
2024-01-08,NODE_03,8,630,7.74,26.3,122,3.54,1
2024-01-08,NODE_03,8,640,7.9,25.21,175,2.5,1
2024-01-08,NODE_03,8,650,8.08,25.8,180,5.89,0
2024-01-08,NODE_03,8,660,8.11,24.51,172,2.03,1
2024-01-08,NODE_03,8,670,7.51,22.89,150,2.85,1
2024-01-08,NODE_03,8,680,8.17,24.02,174,2.55,1
2024-01-08,NODE_03,8,690,7.51,23.83,178,2.63,1
2024-01-08,NODE_03,8,700,8.11,24.93,130,2.17,1
2024-01-08,NODE_03,8,710,8.11,23.51,173,2.59,1
2024-01-08,NODE_03,8,720,7.91,23.03,172,5.36,0
2024-01-08,NODE_03,8,730,7.77,25.83,190,1.6,1
2024-01-08,NODE_03,8,740,7.97,24.72,142,2.43,1
2024-01-08,NODE_03,8,750,8.11,25.47,181,5.71,0
2024-01-08,NODE_03,8,760,7.63,24.84,143,2.57,1
2024-01-08,NODE_03,8,770,7.91,27.37,177,6.76,0
2024-01-08,NODE_03,8,780,8.35,23.92,182,2.07,1
2024-01-08,NODE_03,8,790,8.15,22.29,123,2.34,1
2024-01-08,NODE_03,8,800,8.16,24.23,138,1.67,1
2024-01-08,NODE_03,8,810,8.2,22.65,127,2.45,1
2024-01-08,NODE_03,8,820,7.77,22.55,167,2.52,1
2024-01-08,NODE_03,8,830,8.14,24.42,170,1.43,1
2024-01-08,NODE_03,8,840,8.61,23.3,179,2.28,1
2024-01-08,NODE_03,8,850,7.6,23.41,129,6.34,0
2024-01-08,NODE_03,8,860,7.93,24.66,185,4.86,0
2024-01-08,NODE_03,8,870,7.93,24.33,180,5.03,0
2024-01-08,NODE_03,8,880,8.23,26.25,170,5.36,0
2024-01-08,NODE_03,8,890,7.86,23.7,167,6.81,0
2024-01-08,NODE_03,8,900,7.85,25.29,178,5.87,0
2024-01-08,NODE_03,8,910,7.25,22.46,145,6.99,0
2024-01-08,NODE_03,8,920,7.1,22.7,149,2.63,1
2024-01-08,NODE_03,8,930,7.68,22.11,190,5.9,0
2024-01-08,NODE_03,8,940,7.88,22.39,189,2.29,1
2024-01-08,NODE_03,8,950,7.92,24.01,125,2.45,1
2024-01-08,NODE_03,8,960,7.98,23.78,124,2.81,1
2024-01-08,NODE_03,8,970,7.93,25.11,171,2.34,1
2024-01-08,NODE_03,8,980,8.02,25.51,177,5.46,0
2024-01-08,NODE_03,8,990,7.94,23.8,173,2.58,1
2024-01-08,NODE_03,8,1000,7.69,27.03,178,2.19,1
2024-01-08,NODE_03,8,1010,8.21,22.55,176,1.67,1
2024-01-08,NODE_03,8,1020,7.73,21.82,171,1.91,1
2024-01-08,NODE_03,8,1030,8.02,24.32,177,1.95,1
2024-01-08,NODE_03,8,1040,8.03,25.02,174,5.62,0
2024-01-08,NODE_03,8,1050,7.67,24.01,136,2.89,1
2024-01-08,NODE_03,8,1060,7.77,24.05,176,2.23,1
2024-01-08,NODE_03,8,1070,7.85,25.3,149,2.71,1
2024-01-08,NODE_03,8,1080,8.13,25.22,147,2.62,1
2024-01-08,NODE_03,8,1090,8.51,23.14,122,2.28,1
2024-01-08,NODE_03,8,1100,8.48,23.56,180,1.77,1
2024-01-08,NODE_03,8,1110,8.04,26.41,178,5.43,0
2024-01-08,NODE_03,8,1120,7.74,24.52,131,6.4,0
2024-01-08,NODE_03,8,1130,8.03,24.9,130,2.44,1
2024-01-08,NODE_03,8,1140,7.53,25.73,176,2.44,1
2024-01-08,NODE_03,8,1150,7.84,21.21,128,2.65,1
2024-01-08,NODE_03,8,1160,7.99,23.84,164,2.33,1
2024-01-08,NODE_03,8,1170,7.86,24.76,134,1.86,1
2024-01-08,NODE_03,8,1180,8.04,26.18,176,5.53,0
2024-01-08,NODE_03,8,1190,7.59,24.46,143,2.66,1
2024-01-08,NODE_03,8,1200,7.86,27.22,174,6.03,0
2024-01-08,NODE_03,8,1210,7.94,26.24,184,2.15,1
2024-01-08,NODE_03,8,1220,8.06,24.61,172,5.53,0
2024-01-08,NODE_03,8,1230,7.67,24.97,180,4.59,0
2024-01-08,NODE_03,8,1240,8.02,22.35,172,6.69,0
2024-01-08,NODE_03,8,1250,7.8,23.74,142,2.83,1
2024-01-08,NODE_03,8,1260,7.84,25.13,168,2.13,1
2024-01-08,NODE_03,8,1270,7.88,26.05,183,2.26,1
2024-01-08,NODE_03,8,1280,8.19,23.44,179,1.9,1
2024-01-08,NODE_03,8,1290,8.1,23.73,178,2.26,1
2024-01-08,NODE_03,8,1300,7.88,26.48,133,1.98,1
2024-01-08,NODE_03,8,1310,7.85,23.1,175,2.42,1
2024-01-08,NODE_03,8,1320,8.1,22.91,174,2.11,1
2024-01-08,NODE_03,8,1330,7.79,23.25,118,2.07,1
2024-01-08,NODE_03,8,1340,7.53,25.79,174,6.58,0
2024-01-08,NODE_03,8,1350,7.85,23.8,172,1.75,1
2024-01-08,NODE_03,8,1360,8.1,25.1,177,2.27,1
2024-01-08,NODE_03,8,1370,7.92,25.81,175,2.07,1
2024-01-08,NODE_03,8,1380,8.08,23.89,170,3.34,1
2024-01-08,NODE_03,8,1390,7.94,26.19,178,5.27,0
2024-01-08,NODE_03,8,1400,7.98,24.32,177,2.7,1
2024-01-08,NODE_03,8,1410,7.77,25.0,171,5.93,0
2024-01-08,NODE_03,8,1420,7.98,23.65,147,3.09,1
2024-01-08,NODE_03,8,1430,7.85,24.94,146,2.52,1
2024-01-09,NODE_03,9,0,8.27,25.6,118,2.45,1
2024-01-09,NODE_03,9,10,7.83,24.66,178,6.33,0
2024-01-09,NODE_03,9,20,7.83,22.95,181,6.28,0
2024-01-09,NODE_03,9,30,7.47,23.47,187,2.63,1
2024-01-09,NODE_03,9,40,8.11,25.88,174,5.62,0
2024-01-09,NODE_03,9,50,8.01,23.13,127,1.95,1
2024-01-09,NODE_03,9,60,7.88,23.24,179,2.39,1
2024-01-09,NODE_03,9,70,7.73,23.26,179,2.19,1
2024-01-09,NODE_03,9,80,7.87,25.44,183,2.39,1
2024-01-09,NODE_03,9,90,7.13,23.71,127,2.31,1
2024-01-09,NODE_03,9,100,8.12,24.08,174,2.13,1
2024-01-09,NODE_03,9,110,7.99,21.28,175,2.12,1
2024-01-09,NODE_03,9,120,7.65,22.89,175,2.29,1
2024-01-09,NODE_03,9,130,7.99,23.88,178,6.01,0
2024-01-09,NODE_03,9,140,7.77,22.95,124,7.04,0
2024-01-09,NODE_03,9,150,8.03,25.21,140,2.86,1
2024-01-09,NODE_03,9,160,8.13,21.92,184,2.72,1
2024-01-09,NODE_03,9,170,7.24,24.58,180,2.31,1
2024-01-09,NODE_03,9,180,8.08,26.81,180,2.23,1
2024-01-09,NODE_03,9,190,7.97,24.87,186,5.51,0
2024-01-09,NODE_03,9,200,8.26,27.29,121,2.48,1
2024-01-09,NODE_03,9,210,7.97,24.15,178,2.69,1
2024-01-09,NODE_03,9,220,8.02,26.38,134,2.03,1
2024-01-09,NODE_03,9,230,7.7,23.3,176,2.06,1
2024-01-09,NODE_03,9,240,8.02,23.2,177,5.72,0
2024-01-09,NODE_03,9,250,7.93,25.57,148,2.57,1
2024-01-09,NODE_03,9,260,8.23,21.91,125,2.38,1
2024-01-09,NODE_03,9,270,8.0,26.2,187,1.92,1
2024-01-09,NODE_03,9,280,8.24,21.99,176,2.41,1
2024-01-09,NODE_03,9,290,8.08,23.81,178,1.88,1
2024-01-09,NODE_03,9,300,7.86,26.79,177,5.2,0
2024-01-09,NODE_03,9,310,7.9,22.74,181,2.39,1
2024-01-09,NODE_03,9,320,8.19,25.06,131,1.82,1
2024-01-09,NODE_03,9,330,7.5,24.0,185,2.56,1
2024-01-09,NODE_03,9,340,7.93,25.97,185,5.56,0
2024-01-09,NODE_03,9,350,7.89,24.72,173,2.5,1
2024-01-09,NODE_03,9,360,8.25,20.51,177,1.94,1
2024-01-09,NODE_03,9,370,7.8,24.75,176,5.22,0
2024-01-09,NODE_03,9,380,7.83,25.18,185,5.22,0
2024-01-09,NODE_03,9,390,7.41,24.56,177,2.04,1
2024-01-09,NODE_03,9,400,7.95,23.29,177,6.14,0
2024-01-09,NODE_03,9,410,7.74,23.27,186,2.2,1
2024-01-09,NODE_03,9,420,8.06,24.52,125,2.49,1
2024-01-09,NODE_03,9,430,8.01,24.6,174,1.86,1
2024-01-09,NODE_03,9,440,7.87,25.22,181,2.02,1
2024-01-09,NODE_03,9,450,7.9,23.49,178,2.69,1
2024-01-09,NODE_03,9,460,7.1,22.13,177,2.31,1
2024-01-09,NODE_03,9,470,7.83,25.6,166,5.48,0
2024-01-09,NODE_03,9,480,7.33,25.34,184,2.71,1
2024-01-09,NODE_03,9,490,7.59,22.33,187,2.59,1
2024-01-09,NODE_03,9,500,8.08,21.84,162,2.68,1
2024-01-09,NODE_03,9,510,8.09,23.55,127,2.26,1
2024-01-09,NODE_03,9,520,8.02,25.27,185,1.69,1
2024-01-09,NODE_03,9,530,8.01,24.86,133,2.17,1
2024-01-09,NODE_03,9,540,7.95,26.42,184,4.94,0
2024-01-09,NODE_03,9,550,8.09,24.58,180,2.66,1
2024-01-09,NODE_03,9,560,7.92,25.57,175,4.88,0
2024-01-09,NODE_03,9,570,7.89,26.32,176,6.55,0
2024-01-09,NODE_03,9,580,7.9,23.68,187,1.3,1
2024-01-09,NODE_03,9,590,7.98,22.8,179,2.32,1
2024-01-09,NODE_03,9,600,8.02,25.59,179,2.6,1
2024-01-09,NODE_03,9,610,8.17,22.8,190,2.19,1
2024-01-09,NODE_03,9,620,7.96,22.76,188,2.2,1
2024-01-09,NODE_03,9,630,7.96,24.0,183,1.73,1
2024-01-09,NODE_03,9,640,7.75,24.18,167,5.99,0
2024-01-09,NODE_03,9,650,7.8,26.79,165,5.06,0
2024-01-09,NODE_03,9,660,7.87,24.62,136,6.81,0
2024-01-09,NODE_03,9,670,8.11,24.77,129,2.56,1
2024-01-09,NODE_03,9,680,7.88,24.39,177,2.64,1
2024-01-09,NODE_03,9,690,7.84,23.87,169,5.75,0
2024-01-09,NODE_03,9,700,7.93,25.65,179,2.43,1
2024-01-09,NODE_03,9,710,8.18,23.95,143,2.49,1
2024-01-09,NODE_03,9,720,7.25,23.68,187,2.35,1
2024-01-09,NODE_03,9,730,7.41,23.11,190,2.42,1
2024-01-09,NODE_03,9,740,7.6,23.43,186,7.21,0
2024-01-09,NODE_03,9,750,7.51,23.3,155,6.65,0
2024-01-09,NODE_03,9,760,7.68,24.3,169,5.93,0
2024-01-09,NODE_03,9,770,8.27,24.13,176,2.51,1
2024-01-09,NODE_03,9,780,7.07,24.37,180,6.5,0
2024-01-09,NODE_03,9,790,8.03,24.84,127,2.36,1
2024-01-09,NODE_03,9,800,7.97,25.89,171,2.32,1
2024-01-09,NODE_03,9,810,8.05,23.84,136,2.33,1
2024-01-09,NODE_03,9,820,8.11,20.51,182,6.14,0
2024-01-09,NODE_03,9,830,8.1,21.65,185,1.82,1
2024-01-09,NODE_03,9,840,8.01,26.32,172,5.22,0
2024-01-09,NODE_03,9,850,7.59,23.76,183,2.39,1
2024-01-09,NODE_03,9,860,8.02,22.54,180,1.23,1
2024-01-09,NODE_03,9,870,7.83,27.5,176,5.63,0
2024-01-09,NODE_03,9,880,7.51,24.46,190,1.6,1
2024-01-09,NODE_03,9,890,7.52,24.01,143,6.98,0
2024-01-09,NODE_03,9,900,7.78,23.93,169,2.4,1
2024-01-09,NODE_03,9,910,7.64,22.14,184,1.71,1
2024-01-09,NODE_03,9,920,8.15,24.45,176,2.56,1
2024-01-09,NODE_03,9,930,7.41,22.2,173,7.13,0
2024-01-09,NODE_03,9,940,8.13,22.7,184,3.04,1
2024-01-09,NODE_03,9,950,7.84,21.98,172,2.39,1
2024-01-09,NODE_03,9,960,7.89,23.3,127,2.26,1
2024-01-09,NODE_03,9,970,7.92,25.1,180,5.12,0
2024-01-09,NODE_03,9,980,8.18,24.19,184,2.33,1
2024-01-09,NODE_03,9,990,8.08,27.02,171,6.11,0
2024-01-09,NODE_03,9,1000,7.95,23.41,171,6.72,0
2024-01-09,NODE_03,9,1010,7.49,21.99,186,2.63,1
2024-01-09,NODE_03,9,1020,7.35,24.98,177,5.48,0
2024-01-09,NODE_03,9,1030,8.19,24.35,177,1.97,1
2024-01-09,NODE_03,9,1040,7.91,24.35,130,2.96,1
2024-01-09,NODE_03,9,1050,7.93,24.37,190,2.36,1
2024-01-09,NODE_03,9,1060,7.65,20.69,143,2.87,1
2024-01-09,NODE_03,9,1070,7.81,23.84,172,2.56,1
2024-01-09,NODE_03,9,1080,7.6,24.57,183,2.73,1
2024-01-09,NODE_03,9,1090,7.61,22.94,148,1.81,1
2024-01-09,NODE_03,9,1100,7.58,26.47,190,2.5,1
2024-01-09,NODE_03,9,1110,8.25,22.77,175,2.44,1
2024-01-09,NODE_03,9,1120,7.97,21.96,176,2.32,1
2024-01-09,NODE_03,9,1130,8.06,26.29,128,2.71,1
2024-01-09,NODE_03,9,1140,8.43,20.51,173,2.27,1
2024-01-09,NODE_03,9,1150,8.06,23.37,177,2.35,1
2024-01-09,NODE_03,9,1160,7.86,25.24,170,5.15,0
2024-01-09,NODE_03,9,1170,7.79,24.61,184,5.91,0
2024-01-09,NODE_03,9,1180,7.77,23.87,115,2.65,1
2024-01-09,NODE_03,9,1190,7.9,23.2,188,5.99,0
2024-01-09,NODE_03,9,1200,8.08,22.87,166,2.71,1
2024-01-09,NODE_03,9,1210,7.91,27.5,183,1.5,1
2024-01-09,NODE_03,9,1220,7.98,25.15,182,2.33,1
2024-01-09,NODE_03,9,1230,7.69,23.88,134,2.47,1
2024-01-09,NODE_03,9,1240,7.56,23.98,185,6.16,0
2024-01-09,NODE_03,9,1250,7.65,22.11,185,2.27,1
2024-01-09,NODE_03,9,1260,7.28,23.84,137,6.57,0
2024-01-09,NODE_03,9,1270,8.06,21.32,167,2.1,1
2024-01-09,NODE_03,9,1280,7.89,21.67,175,2.1,1
2024-01-09,NODE_03,9,1290,8.01,23.0,123,2.4,1
2024-01-09,NODE_03,9,1300,8.11,26.44,177,5.08,0
2024-01-09,NODE_03,9,1310,7.35,23.71,173,2.74,1
2024-01-09,NODE_03,9,1320,8.05,22.15,177,1.59,1
2024-01-09,NODE_03,9,1330,7.86,24.63,177,6.22,0
2024-01-09,NODE_03,9,1340,8.03,23.02,172,2.68,1
2024-01-09,NODE_03,9,1350,7.45,24.27,184,2.28,1
2024-01-09,NODE_03,9,1360,8.19,24.35,133,2.56,1
2024-01-09,NODE_03,9,1370,7.65,24.32,175,2.22,1
2024-01-09,NODE_03,9,1380,8.05,23.21,178,2.18,1
2024-01-09,NODE_03,9,1390,8.06,25.24,119,6.25,0
2024-01-09,NODE_03,9,1400,7.84,26.66,190,4.94,0
2024-01-09,NODE_03,9,1410,8.03,26.66,174,1.72,1
2024-01-09,NODE_03,9,1420,8.02,23.93,188,2.47,1
2024-01-09,NODE_03,9,1430,7.92,25.01,182,5.57,0
2024-01-10,NODE_03,10,0,8.09,24.25,177,2.25,1
2024-01-10,NODE_03,10,10,7.83,25.39,144,2.29,1
2024-01-10,NODE_03,10,20,8.07,21.39,171,2.03,1
2024-01-10,NODE_03,10,30,7.89,24.98,178,6.56,0
2024-01-10,NODE_03,10,40,7.83,26.39,116,6.06,0
2024-01-10,NODE_03,10,50,8.05,23.23,182,5.59,0
2024-01-10,NODE_03,10,60,8.0,25.05,128,1.85,1
2024-01-10,NODE_03,10,70,7.9,24.24,130,2.32,1
2024-01-10,NODE_03,10,80,8.09,23.66,168,2.62,1
2024-01-10,NODE_03,10,90,8.15,24.62,150,2.31,1
2024-01-10,NODE_03,10,100,7.32,25.44,176,2.75,1
2024-01-10,NODE_03,10,110,8.28,24.57,174,2.68,1
2024-01-10,NODE_03,10,120,7.89,26.0,182,2.36,1
2024-01-10,NODE_03,10,130,8.19,22.31,173,2.1,1
2024-01-10,NODE_03,10,140,8.13,24.62,143,2.77,1
2024-01-10,NODE_03,10,150,7.97,23.18,176,2.48,1
2024-01-10,NODE_03,10,160,7.97,22.46,186,2.31,1
2024-01-10,NODE_03,10,170,7.64,24.55,148,5.79,0
2024-01-10,NODE_03,10,180,7.74,23.76,166,6.2,0
2024-01-10,NODE_03,10,190,7.93,23.73,179,6.23,0
2024-01-10,NODE_03,10,200,8.62,23.47,179,2.67,1
2024-01-10,NODE_03,10,210,7.78,22.18,128,2.83,1
2024-01-10,NODE_03,10,220,8.1,22.14,173,2.54,1
2024-01-10,NODE_03,10,230,7.83,25.87,183,6.36,0
2024-01-10,NODE_03,10,240,7.8,25.1,169,2.3,1
2024-01-10,NODE_03,10,250,8.04,23.3,175,1.5,1
2024-01-10,NODE_03,10,260,8.15,23.53,129,2.43,1
2024-01-10,NODE_03,10,270,7.5,25.34,179,6.1,0
2024-01-10,NODE_03,10,280,8.09,24.3,172,1.48,1
2024-01-10,NODE_03,10,290,8.25,25.33,181,6.22,0
2024-01-10,NODE_03,10,300,7.91,21.02,170,2.13,1
2024-01-10,NODE_03,10,310,7.83,25.22,186,2.07,1
2024-01-10,NODE_03,10,320,7.73,23.69,152,5.35,0
2024-01-10,NODE_03,10,330,7.92,23.92,172,4.66,0
2024-01-10,NODE_03,10,340,8.02,25.09,143,6.93,0
2024-01-10,NODE_03,10,350,7.39,26.64,189,5.26,0
2024-01-10,NODE_03,10,360,7.67,25.05,138,6.15,0
2024-01-10,NODE_03,10,370,7.56,22.46,181,2.07,1
2024-01-10,NODE_03,10,380,8.11,23.96,188,2.45,1
2024-01-10,NODE_03,10,390,8.0,23.89,124,2.98,1
2024-01-10,NODE_03,10,400,7.97,22.58,173,2.21,1
2024-01-10,NODE_03,10,410,7.91,26.74,186,6.54,0
2024-01-10,NODE_03,10,420,7.74,23.18,179,1.81,1
2024-01-10,NODE_03,10,430,7.97,24.42,115,2.69,1
2024-01-10,NODE_03,10,440,8.17,23.68,178,2.13,1
2024-01-10,NODE_03,10,450,7.76,21.83,178,5.41,0
2024-01-10,NODE_03,10,460,7.42,24.86,181,6.32,0
2024-01-10,NODE_03,10,470,8.03,22.63,177,2.96,1
2024-01-10,NODE_03,10,480,7.88,25.04,189,2.09,1
2024-01-10,NODE_03,10,490,7.23,25.58,152,2.25,1
2024-01-10,NODE_03,10,500,8.14,25.75,183,1.6,1
2024-01-10,NODE_03,10,510,7.44,23.87,152,2.91,1
2024-01-10,NODE_03,10,520,7.93,25.56,179,2.56,1
2024-01-10,NODE_03,10,530,7.93,24.36,148,2.18,1
2024-01-10,NODE_03,10,540,7.97,23.3,176,2.27,1
2024-01-10,NODE_03,10,550,7.65,25.33,171,6.18,0
2024-01-10,NODE_03,10,560,7.87,23.46,177,5.34,0
2024-01-10,NODE_03,10,570,8.02,25.26,173,2.24,1
2024-01-10,NODE_03,10,580,7.47,25.35,180,2.53,1
2024-01-10,NODE_03,10,590,7.75,23.47,166,5.27,0
2024-01-10,NODE_03,10,600,7.99,26.15,141,2.35,1
2024-01-10,NODE_03,10,610,7.68,26.0,184,1.7,1
2024-01-10,NODE_03,10,620,7.94,25.37,161,2.68,1
2024-01-10,NODE_03,10,630,7.81,25.23,179,2.46,1
2024-01-10,NODE_03,10,640,7.97,23.34,170,1.93,1
2024-01-10,NODE_03,10,650,7.57,24.38,131,2.7,1
2024-01-10,NODE_03,10,660,8.32,24.11,178,2.82,1
2024-01-10,NODE_03,10,670,7.88,26.66,176,5.48,0
2024-01-10,NODE_03,10,680,7.77,24.53,140,4.75,0
2024-01-10,NODE_03,10,690,7.97,22.99,182,2.2,1
2024-01-10,NODE_03,10,700,7.77,24.03,186,2.24,1
