date,node_id,day_of_simulation,time_of_day_min,pH,temperature_C,TDS_mgl,DO_mgl,label,anomaly_type
2025-01-01,NODE_03,1,300,7.07,30.1,82,6.43,0,normal
2025-01-01,NODE_03,1,310,6.91,24.56,82,5.11,0,normal
2025-01-01,NODE_03,1,320,7.64,25.54,82,7.13,0,normal
2025-01-01,NODE_03,1,330,8.8,24.27,229,6.18,1,AC1_pH_high_only
2025-01-01,NODE_03,1,340,8.77,24.08,82,1.12,1,AC2_DO_pH
2025-01-01,NODE_03,1,350,7.24,20.51,170,4.87,0,normal
2025-01-01,NODE_03,1,360,7.78,24.43,82,3.29,1,AC1_DO_only
2025-01-01,NODE_03,1,370,7.97,23.67,277,1.83,1,AC1_DO_only
2025-01-01,NODE_03,1,380,8.15,24.51,163,6.47,0,normal
2025-01-01,NODE_03,1,390,7.36,26.81,82,5.08,0,normal
2025-01-01,NODE_03,1,400,7.77,23.73,154,5.65,0,normal
2025-01-01,NODE_03,1,410,7.42,24.27,1139,1.82,1,AC2_DO_TDS
2025-01-01,NODE_03,1,420,5.2,23.62,154,5.9,1,AC1_pH_low_only
2025-01-01,NODE_03,1,430,8.06,23.92,112,5.6,0,normal
2025-01-01,NODE_03,1,440,7.66,25.94,143,5.47,0,normal
2025-01-01,NODE_03,1,450,7.25,24.42,182,1.12,1,AC1_DO_only
2025-01-01,NODE_03,1,460,7.89,24.54,82,4.44,0,normal
2025-01-01,NODE_03,1,470,7.44,23.92,133,5.01,0,normal
2025-01-01,NODE_03,1,480,6.66,30.1,82,1.63,1,AC1_DO_only
2025-01-01,NODE_03,1,490,7.86,29.36,204,4.74,0,normal
2025-01-01,NODE_03,1,500,6.82,24.4,89,6.0,0,normal
2025-01-01,NODE_03,1,510,8.26,25.01,118,2.8,1,AC1_DO_only
2025-01-01,NODE_03,1,520,7.85,26.55,140,2.48,1,AC1_DO_only
2025-01-01,NODE_03,1,530,7.55,23.03,82,2.15,1,AC1_DO_only
2025-01-01,NODE_03,1,540,5.91,23.92,84,3.97,1,AC2_DO_pH
2025-01-01,NODE_03,1,550,7.78,23.89,125,2.28,1,AC1_DO_only
2025-01-01,NODE_03,1,560,7.3,24.2,82,6.16,0,normal
2025-01-01,NODE_03,1,570,5.32,24.27,172,5.45,1,AC1_pH_low_only
2025-01-01,NODE_03,1,580,8.37,25.58,189,4.33,0,normal
2025-01-01,NODE_03,1,590,6.53,24.35,144,5.62,0,normal
2025-01-01,NODE_03,1,600,6.74,23.51,210,1.5,1,AC1_DO_only
2025-01-01,NODE_03,1,610,7.62,23.66,1117,3.5,1,AC2_DO_TDS
2025-01-01,NODE_03,1,620,6.75,25.03,117,2.76,1,AC1_DO_only
2025-01-01,NODE_03,1,630,6.78,26.39,82,5.33,0,normal
2025-01-01,NODE_03,1,640,7.89,23.56,159,5.76,0,normal
2025-01-01,NODE_03,1,650,7.36,24.65,144,5.84,0,normal
2025-01-01,NODE_03,1,660,9.0,23.91,224,6.31,1,AC1_pH_high_only
2025-01-01,NODE_03,1,670,8.29,23.01,82,4.05,0,normal
2025-01-01,NODE_03,1,680,7.08,23.63,1003,6.48,1,AC1_TDS_only
2025-01-01,NODE_03,1,690,7.7,23.69,212,5.37,0,normal
2025-01-01,NODE_03,1,700,7.35,24.49,82,5.11,0,normal
2025-01-01,NODE_03,1,710,6.93,25.23,122,2.4,1,AC1_DO_only
2025-01-01,NODE_03,1,720,7.03,24.97,90,1.53,1,AC1_DO_only
2025-01-01,NODE_03,1,730,7.37,25.43,230,4.95,0,normal
2025-01-01,NODE_03,1,740,6.82,24.24,205,1.91,1,AC1_DO_only
2025-01-01,NODE_03,1,750,7.18,27.31,82,4.22,0,normal
2025-01-01,NODE_03,1,760,8.26,25.11,137,1.34,1,AC1_DO_only
2025-01-01,NODE_03,1,770,7.8,24.76,136,4.23,0,normal
2025-01-01,NODE_03,1,780,8.41,25.2,120,1.27,1,AC1_DO_only
2025-01-01,NODE_03,1,790,8.08,23.61,156,4.69,0,normal
2025-01-01,NODE_03,1,800,8.3,23.41,93,1.12,1,AC1_DO_only
2025-01-01,NODE_03,1,810,8.06,23.96,105,1.93,1,AC1_DO_only
2025-01-01,NODE_03,1,820,8.06,24.36,187,1.92,1,AC1_DO_only
2025-01-01,NODE_03,1,830,7.21,23.22,82,5.81,0,normal
2025-01-01,NODE_03,1,840,7.48,23.8,82,2.05,1,AC1_DO_only
2025-01-01,NODE_03,1,850,8.1,24.97,130,4.98,0,normal
2025-01-01,NODE_03,1,860,6.76,23.68,172,1.12,1,AC1_DO_only
2025-01-01,NODE_03,1,870,7.26,26.5,82,5.95,0,normal
2025-01-01,NODE_03,1,880,7.26,24.85,235,1.24,1,AC1_DO_only
2025-01-01,NODE_03,1,890,7.3,24.43,82,1.48,1,AC1_DO_only
2025-01-01,NODE_03,1,900,7.68,29.79,98,1.26,1,AC1_DO_only
2025-01-01,NODE_03,1,910,8.5,25.5,82,3.5,1,AC1_DO_only
2025-01-01,NODE_03,1,920,7.01,28.05,124,5.54,0,normal
2025-01-01,NODE_03,1,930,7.24,20.72,158,3.72,1,AC1_DO_only
2025-01-01,NODE_03,1,940,8.04,24.18,189,6.08,0,normal
2025-01-01,NODE_03,1,950,7.4,26.41,82,1.41,1,AC1_DO_only
2025-01-01,NODE_03,1,960,8.23,24.64,143,1.8,1,AC1_DO_only
2025-01-01,NODE_03,1,970,7.63,25.45,162,4.66,0,normal
2025-01-01,NODE_03,1,980,7.38,23.85,82,4.02,0,normal
2025-01-01,NODE_03,1,990,7.38,27.17,82,1.12,1,AC1_DO_only
2025-01-01,NODE_03,1,1000,8.16,25.67,82,1.12,1,AC1_DO_only
2025-01-01,NODE_03,1,1010,6.77,23.92,721,4.46,0,normal
2025-01-01,NODE_03,1,1020,7.27,23.35,175,1.12,1,AC1_DO_only
2025-01-01,NODE_03,1,1030,7.46,24.76,87,6.13,0,normal
2025-01-01,NODE_03,1,1040,7.75,24.91,144,5.68,0,normal
2025-01-01,NODE_03,1,1050,7.66,27.06,82,5.43,0,normal
2025-01-01,NODE_03,1,1060,8.29,25.1,295,3.8,1,AC1_DO_only
2025-01-01,NODE_03,1,1070,8.58,26.31,196,5.27,1,AC1_pH_high_only
2025-01-01,NODE_03,1,1080,8.06,23.86,142,1.95,1,AC1_DO_only
2025-01-01,NODE_03,1,1090,7.3,23.82,256,5.44,0,normal
2025-01-01,NODE_03,1,1100,6.37,23.56,82,5.22,0,normal
2025-01-01,NODE_03,1,1110,6.81,25.09,117,1.24,1,AC1_DO_only
2025-01-01,NODE_03,1,1120,7.73,23.7,162,5.84,0,normal
2025-01-01,NODE_03,1,1130,7.29,24.1,195,6.6,0,normal
2025-01-01,NODE_03,1,1140,8.95,30.1,82,2.17,1,AC2_DO_pH
2025-01-01,NODE_03,1,1150,8.94,24.72,82,1.12,1,AC2_DO_pH
2025-01-01,NODE_03,1,1160,6.84,23.93,131,5.69,0,normal
2025-01-01,NODE_03,1,1170,8.14,24.87,243,1.44,1,AC1_DO_only
2025-01-01,NODE_03,1,1180,7.77,25.46,136,3.05,1,AC1_DO_only
2025-01-01,NODE_03,1,1190,7.14,25.59,82,7.32,0,normal
2025-01-01,NODE_03,1,1200,5.2,22.84,212,4.36,1,AC1_pH_low_only
2025-01-01,NODE_03,1,1210,7.56,21.36,84,4.94,0,normal
2025-01-01,NODE_03,1,1220,9.0,27.23,264,1.33,1,AC2_DO_pH
2025-01-01,NODE_03,1,1230,7.1,25.95,219,5.51,0,normal
2025-01-01,NODE_03,1,1240,8.53,21.9,82,5.92,1,AC1_pH_high_only
2025-01-01,NODE_03,1,1250,6.78,24.18,90,1.13,1,AC1_DO_only
2025-01-01,NODE_03,1,1260,8.68,23.63,136,2.88,1,AC2_DO_pH
2025-01-01,NODE_03,1,1270,6.73,25.66,82,2.57,1,AC1_DO_only
2025-01-01,NODE_03,1,1280,6.89,24.24,107,5.88,0,normal
2025-01-01,NODE_03,1,1290,8.48,26.93,274,5.79,0,normal
2025-01-01,NODE_03,1,1300,7.19,21.51,167,6.2,0,normal
2025-01-01,NODE_03,1,1310,5.52,24.59,1229,1.24,1,AC3_DO_pH_TDS
2025-01-01,NODE_03,1,1320,7.77,25.05,97,6.29,0,normal
2025-01-01,NODE_03,1,1330,7.82,24.26,670,1.12,1,AC1_DO_only
2025-01-01,NODE_03,1,1340,7.29,21.07,169,3.12,1,AC1_DO_only
2025-01-01,NODE_03,1,1350,8.82,25.19,176,4.83,1,AC1_pH_high_only
2025-01-01,NODE_03,1,1360,5.84,27.16,215,1.54,1,AC2_DO_pH
2025-01-01,NODE_03,1,1370,5.89,24.41,82,2.5,1,AC2_DO_pH
2025-01-01,NODE_03,1,1380,6.95,24.83,1369,6.05,1,AC1_TDS_only
2025-01-01,NODE_03,1,1390,7.45,24.84,82,1.12,1,AC1_DO_only
2025-01-01,NODE_03,1,1400,7.68,23.7,226,4.54,0,normal
2025-01-01,NODE_03,1,1410,8.32,24.73,96,4.25,0,normal
2025-01-01,NODE_03,1,1420,6.74,23.57,955,2.25,1,AC1_DO_only
2025-01-01,NODE_03,1,1430,6.41,24.85,82,1.66,1,AC1_DO_only
2025-01-02,NODE_03,2,0,7.2,24.33,127,4.92,0,normal
2025-01-02,NODE_03,2,10,7.55,26.17,112,5.29,0,normal
2025-01-02,NODE_03,2,20,8.28,22.77,1128,1.9,1,AC2_DO_TDS
2025-01-02,NODE_03,2,30,6.85,26.82,118,6.34,0,normal
2025-01-02,NODE_03,2,40,8.16,28.45,1170,4.79,1,AC1_TDS_only
2025-01-02,NODE_03,2,50,6.91,23.32,128,4.6,0,normal
2025-01-02,NODE_03,2,60,7.5,24.72,174,3.25,1,AC1_DO_only
2025-01-02,NODE_03,2,70,6.8,26.88,142,5.84,0,normal
2025-01-02,NODE_03,2,80,8.41,25.35,136,5.84,0,normal
2025-01-02,NODE_03,2,90,8.27,24.69,82,2.78,1,AC1_DO_only
2025-01-02,NODE_03,2,100,8.05,29.54,82,5.76,0,normal
2025-01-02,NODE_03,2,110,6.13,25.6,82,2.35,1,AC1_DO_only
2025-01-02,NODE_03,2,120,7.48,25.5,143,6.55,0,normal
2025-01-02,NODE_03,2,130,8.49,26.51,82,1.78,1,AC1_DO_only
2025-01-02,NODE_03,2,140,7.18,24.25,82,5.56,0,normal
2025-01-02,NODE_03,2,150,7.51,25.57,146,5.42,0,normal
2025-01-02,NODE_03,2,160,7.78,23.58,82,4.91,0,normal
2025-01-02,NODE_03,2,170,9.0,25.59,82,1.12,1,AC2_DO_pH
2025-01-02,NODE_03,2,180,5.42,25.19,82,2.05,1,AC2_DO_pH
2025-01-02,NODE_03,2,190,7.47,24.8,241,5.13,0,normal
2025-01-02,NODE_03,2,200,7.26,24.35,82,4.44,0,normal
2025-01-02,NODE_03,2,210,7.11,22.51,82,5.87,0,normal
2025-01-02,NODE_03,2,220,8.63,23.66,1400,1.28,1,AC3_DO_pH_TDS
2025-01-02,NODE_03,2,230,5.72,23.57,1213,5.96,1,AC2_pH_TDS
2025-01-02,NODE_03,2,240,7.97,22.8,248,1.39,1,AC1_DO_only
2025-01-02,NODE_03,2,250,8.66,22.57,86,1.24,1,AC2_DO_pH
2025-01-02,NODE_03,2,260,5.5,24.88,130,6.44,1,AC1_pH_low_only
2025-01-02,NODE_03,2,270,8.12,24.78,199,4.11,0,normal
2025-01-02,NODE_03,2,280,7.96,25.67,96,4.28,0,normal
2025-01-02,NODE_03,2,290,8.02,25.48,101,5.56,0,normal
2025-01-02,NODE_03,2,300,7.83,20.67,92,5.67,0,normal
2025-01-02,NODE_03,2,310,6.42,29.41,120,5.72,0,normal
2025-01-02,NODE_03,2,320,7.01,23.55,139,5.12,0,normal
2025-01-02,NODE_03,2,330,7.04,23.55,114,2.26,1,AC1_DO_only
2025-01-02,NODE_03,2,340,7.88,24.96,138,6.13,0,normal
2025-01-02,NODE_03,2,350,7.23,22.35,571,1.16,1,AC1_DO_only
2025-01-02,NODE_03,2,360,5.37,24.38,177,5.81,1,AC1_pH_low_only
2025-01-02,NODE_03,2,370,7.79,24.03,177,4.67,0,normal
2025-01-02,NODE_03,2,380,8.78,26.83,82,5.12,1,AC1_pH_high_only
2025-01-02,NODE_03,2,390,5.2,28.82,127,1.46,1,AC2_DO_pH
2025-01-02,NODE_03,2,400,7.77,23.97,227,5.51,0,normal
2025-01-02,NODE_03,2,410,5.52,25.68,83,4.83,1,AC1_pH_low_only
2025-01-02,NODE_03,2,420,7.48,24.57,82,4.99,0,normal
2025-01-02,NODE_03,2,430,8.64,24.02,197,4.57,1,AC1_pH_high_only
2025-01-02,NODE_03,2,440,6.55,25.55,126,2.02,1,AC1_DO_only
2025-01-02,NODE_03,2,450,7.93,23.78,207,3.4,1,AC1_DO_only
2025-01-02,NODE_03,2,460,7.53,23.75,137,3.88,1,AC1_DO_only
2025-01-02,NODE_03,2,470,7.86,30.1,217,5.57,0,normal
2025-01-02,NODE_03,2,480,7.51,23.29,82,2.06,1,AC1_DO_only
2025-01-02,NODE_03,2,490,5.95,26.01,116,5.56,1,AC1_pH_low_only
2025-01-02,NODE_03,2,500,7.9,26.72,82,6.32,0,normal
2025-01-02,NODE_03,2,510,7.45,25.39,503,2.47,1,AC1_DO_only
2025-01-02,NODE_03,2,520,8.03,24.14,82,1.61,1,AC1_DO_only
2025-01-02,NODE_03,2,530,7.18,24.9,180,1.64,1,AC1_DO_only
2025-01-02,NODE_03,2,540,8.35,24.59,1146,5.75,1,AC1_TDS_only
2025-01-02,NODE_03,2,550,8.24,24.79,82,4.58,0,normal
2025-01-02,NODE_03,2,560,7.55,25.38,202,4.12,0,normal
2025-01-02,NODE_03,2,570,5.82,24.33,111,2.04,1,AC2_DO_pH
2025-01-02,NODE_03,2,580,6.75,23.19,242,2.23,1,AC1_DO_only
2025-01-02,NODE_03,2,590,7.2,25.52,185,3.46,1,AC1_DO_only
2025-01-02,NODE_03,2,600,7.39,25.29,118,5.42,0,normal
2025-01-02,NODE_03,2,610,8.2,23.2,176,4.24,0,normal
2025-01-02,NODE_03,2,620,5.39,24.12,112,5.66,1,AC1_pH_low_only
2025-01-02,NODE_03,2,630,8.19,24.79,82,5.56,0,normal
2025-01-02,NODE_03,2,640,5.2,27.01,136,3.06,1,AC2_DO_pH
2025-01-02,NODE_03,2,650,7.16,25.49,201,1.71,1,AC1_DO_only
2025-01-02,NODE_03,2,660,6.45,29.41,82,1.13,1,AC1_DO_only
2025-01-02,NODE_03,2,670,7.57,25.75,82,5.13,0,normal
2025-01-02,NODE_03,2,680,8.16,24.23,82,1.12,1,AC1_DO_only
2025-01-02,NODE_03,2,690,7.63,24.89,171,2.59,1,AC1_DO_only
2025-01-02,NODE_03,2,700,8.16,24.95,116,5.3,0,normal
2025-01-02,NODE_03,2,710,7.7,24.48,251,6.33,0,normal
2025-01-02,NODE_03,2,720,7.34,24.52,82,5.27,0,normal
2025-01-02,NODE_03,2,730,7.98,25.03,180,5.3,0,normal
2025-01-02,NODE_03,2,740,8.07,25.18,1173,5.61,1,AC1_TDS_only
2025-01-02,NODE_03,2,750,7.46,25.83,195,6.08,0,normal
2025-01-02,NODE_03,2,760,7.56,28.01,93,4.72,0,normal
2025-01-02,NODE_03,2,770,7.28,20.51,1400,1.33,1,AC2_DO_TDS
2025-01-02,NODE_03,2,780,6.1,25.12,97,4.79,0,normal
2025-01-02,NODE_03,2,790,8.31,25.2,163,1.83,1,AC1_DO_only
2025-01-02,NODE_03,2,800,7.76,25.02,114,4.52,0,normal
2025-01-02,NODE_03,2,810,7.88,25.28,1014,5.23,1,AC1_TDS_only
2025-01-02,NODE_03,2,820,7.18,24.12,82,6.07,0,normal
2025-01-02,NODE_03,2,830,7.56,25.22,146,6.17,0,normal
2025-01-02,NODE_03,2,840,8.03,24.11,82,1.32,1,AC1_DO_only
2025-01-02,NODE_03,2,850,8.4,27.45,82,1.64,1,AC1_DO_only
2025-01-02,NODE_03,2,860,5.83,25.44,1314,7.0,1,AC2_pH_TDS
2025-01-02,NODE_03,2,870,7.5,25.18,93,4.95,0,normal
2025-01-02,NODE_03,2,880,5.23,27.25,243,6.73,1,AC1_pH_low_only
2025-01-02,NODE_03,2,890,8.31,24.25,82,4.34,0,normal
2025-01-02,NODE_03,2,900,8.77,29.43,135,5.06,1,AC1_pH_high_only
2025-01-02,NODE_03,2,910,7.67,24.5,207,5.04,0,normal
2025-01-02,NODE_03,2,920,7.52,27.32,82,1.12,1,AC1_DO_only
2025-01-02,NODE_03,2,930,7.63,24.62,82,4.25,0,normal
2025-01-02,NODE_03,2,940,5.2,23.04,166,4.5,1,AC1_pH_low_only
2025-01-02,NODE_03,2,950,8.08,23.79,1361,4.46,1,AC1_TDS_only
2025-01-02,NODE_03,2,960,6.63,25.8,132,5.12,0,normal
2025-01-02,NODE_03,2,970,8.69,25.53,1127,4.93,1,AC2_pH_TDS
2025-01-02,NODE_03,2,980,7.67,23.71,1388,1.26,1,AC2_DO_TDS
2025-01-02,NODE_03,2,990,8.18,24.65,154,4.99,0,normal
2025-01-02,NODE_03,2,1000,5.91,25.61,1147,5.7,1,AC2_pH_TDS
2025-01-02,NODE_03,2,1010,8.15,24.07,82,1.35,1,AC1_DO_only
2025-01-02,NODE_03,2,1020,7.8,23.18,215,4.47,0,normal
2025-01-02,NODE_03,2,1030,5.2,24.66,509,6.89,1,AC1_pH_low_only
2025-01-02,NODE_03,2,1040,7.01,24.79,82,2.11,1,AC1_DO_only
2025-01-02,NODE_03,2,1050,5.2,25.21,147,4.75,1,AC1_pH_low_only
2025-01-02,NODE_03,2,1060,7.73,25.8,104,1.74,1,AC1_DO_only
2025-01-02,NODE_03,2,1070,7.5,23.88,125,5.6,0,normal
2025-01-02,NODE_03,2,1080,7.33,22.58,89,1.45,1,AC1_DO_only
2025-01-02,NODE_03,2,1090,6.8,24.13,261,2.79,1,AC1_DO_only
2025-01-02,NODE_03,2,1100,8.04,24.38,82,4.92,0,normal
2025-01-02,NODE_03,2,1110,6.88,22.59,82,6.48,0,normal
2025-01-02,NODE_03,2,1120,5.91,22.3,82,1.33,1,AC2_DO_pH
2025-01-02,NODE_03,2,1130,7.99,25.69,121,2.05,1,AC1_DO_only
2025-01-02,NODE_03,2,1140,6.37,25.41,127,2.01,1,AC1_DO_only
2025-01-02,NODE_03,2,1150,7.28,25.76,82,5.82,0,normal
2025-01-02,NODE_03,2,1160,7.94,24.22,82,4.84,0,normal
2025-01-02,NODE_03,2,1170,8.08,24.4,82,4.12,0,normal
2025-01-02,NODE_03,2,1180,8.08,25.42,82,4.96,0,normal
2025-01-02,NODE_03,2,1190,7.89,29.72,82,1.68,1,AC1_DO_only
2025-01-02,NODE_03,2,1200,5.55,27.87,168,4.89,1,AC1_pH_low_only
2025-01-02,NODE_03,2,1210,7.9,25.05,881,1.8,1,AC1_DO_only
2025-01-02,NODE_03,2,1220,6.78,25.17,82,1.12,1,AC1_DO_only
2025-01-02,NODE_03,2,1230,5.2,24.79,1400,5.07,1,AC2_pH_TDS
2025-01-02,NODE_03,2,1240,7.91,24.94,105,5.44,0,normal
2025-01-02,NODE_03,2,1250,7.3,24.98,113,2.52,1,AC1_DO_only
2025-01-02,NODE_03,2,1260,5.65,25.27,82,5.39,1,AC1_pH_low_only
2025-01-02,NODE_03,2,1270,7.88,24.64,82,1.12,1,AC1_DO_only
2025-01-02,NODE_03,2,1280,7.66,26.3,142,1.25,1,AC1_DO_only
2025-01-02,NODE_03,2,1290,7.99,24.08,82,1.12,1,AC1_DO_only
2025-01-02,NODE_03,2,1300,5.2,25.97,259,5.91,1,AC1_pH_low_only
2025-01-02,NODE_03,2,1310,5.2,24.97,153,7.32,1,AC1_pH_low_only
2025-01-02,NODE_03,2,1320,8.87,25.68,115,1.14,1,AC2_DO_pH
2025-01-02,NODE_03,2,1330,7.66,24.55,82,5.98,0,normal
2025-01-02,NODE_03,2,1340,7.19,24.88,1321,5.42,1,AC1_TDS_only
2025-01-02,NODE_03,2,1350,7.13,23.03,146,5.44,0,normal
2025-01-02,NODE_03,2,1360,8.24,23.19,115,4.58,0,normal
2025-01-02,NODE_03,2,1370,5.73,27.37,761,6.66,1,AC1_pH_low_only
2025-01-02,NODE_03,2,1380,7.03,24.98,143,5.4,0,normal
2025-01-02,NODE_03,2,1390,6.65,25.47,135,5.1,0,normal
2025-01-02,NODE_03,2,1400,7.39,24.59,82,4.94,0,normal
2025-01-02,NODE_03,2,1410,7.75,25.18,770,5.14,0,normal
2025-01-02,NODE_03,2,1420,6.92,26.87,82,7.32,0,normal
2025-01-02,NODE_03,2,1430,6.81,23.84,82,5.03,0,normal
2025-01-03,NODE_03,3,0,7.7,25.25,87,6.44,0,normal
2025-01-03,NODE_03,3,10,7.75,24.76,107,4.29,0,normal
2025-01-03,NODE_03,3,20,8.3,28.41,721,1.8,1,AC1_DO_only
2025-01-03,NODE_03,3,30,7.83,22.7,141,3.53,1,AC1_DO_only
2025-01-03,NODE_03,3,40,8.0,30.1,116,4.01,0,normal
2025-01-03,NODE_03,3,50,5.74,23.24,230,4.96,1,AC1_pH_low_only
2025-01-03,NODE_03,3,60,7.48,23.74,134,2.72,1,AC1_DO_only
2025-01-03,NODE_03,3,70,7.52,29.8,82,5.32,0,normal
2025-01-03,NODE_03,3,80,8.52,26.11,82,5.07,1,AC1_pH_high_only
2025-01-03,NODE_03,3,90,7.77,23.94,227,5.17,0,normal
2025-01-03,NODE_03,3,100,6.94,24.82,157,1.91,1,AC1_DO_only
2025-01-03,NODE_03,3,110,5.2,24.06,82,3.58,1,AC2_DO_pH
2025-01-03,NODE_03,3,120,5.3,25.5,177,5.5,1,AC1_pH_low_only
2025-01-03,NODE_03,3,130,8.01,23.54,173,5.99,0,normal
2025-01-03,NODE_03,3,140,7.94,21.37,98,6.84,0,normal
2025-01-03,NODE_03,3,150,7.91,23.58,106,2.06,1,AC1_DO_only
2025-01-03,NODE_03,3,160,7.14,24.5,82,1.78,1,AC1_DO_only
2025-01-03,NODE_03,3,170,7.47,24.63,209,4.58,0,normal
2025-01-03,NODE_03,3,180,6.82,25.06,82,4.81,0,normal
2025-01-03,NODE_03,3,190,7.86,25.06,1400,4.45,1,AC1_TDS_only
2025-01-03,NODE_03,3,200,7.41,23.51,295,7.2,0,normal
2025-01-03,NODE_03,3,210,8.12,25.13,161,5.41,0,normal
2025-01-03,NODE_03,3,220,7.94,24.06,256,5.56,0,normal
2025-01-03,NODE_03,3,230,5.2,25.38,181,2.09,1,AC2_DO_pH
2025-01-03,NODE_03,3,240,7.82,23.11,82,6.18,0,normal
2025-01-03,NODE_03,3,250,7.54,24.23,120,4.61,0,normal
2025-01-03,NODE_03,3,260,8.38,24.92,162,6.73,0,normal
2025-01-03,NODE_03,3,270,7.4,24.13,82,2.94,1,AC1_DO_only
2025-01-03,NODE_03,3,280,5.2,25.49,111,6.17,1,AC1_pH_low_only
2025-01-03,NODE_03,3,290,8.06,21.99,82,4.65,0,normal
2025-01-03,NODE_03,3,300,7.93,24.83,82,4.8,0,normal
2025-01-03,NODE_03,3,310,6.8,25.61,261,6.28,0,normal
2025-01-03,NODE_03,3,320,8.1,23.58,288,1.16,1,AC1_DO_only
2025-01-03,NODE_03,3,330,6.9,20.51,104,5.08,0,normal
2025-01-03,NODE_03,3,340,7.34,23.08,114,5.28,0,normal
2025-01-03,NODE_03,3,350,8.14,25.15,205,5.67,0,normal
2025-01-03,NODE_03,3,360,6.07,29.87,86,5.73,0,normal
2025-01-03,NODE_03,3,370,7.44,24.09,182,5.04,0,normal
2025-01-03,NODE_03,3,380,7.77,23.3,168,1.72,1,AC1_DO_only
2025-01-03,NODE_03,3,390,7.76,25.65,83,2.39,1,AC1_DO_only
2025-01-03,NODE_03,3,400,7.19,25.43,142,6.33,0,normal
2025-01-03,NODE_03,3,410,7.56,26.0,102,5.28,0,normal
2025-01-03,NODE_03,3,420,7.78,20.51,184,1.79,1,AC1_DO_only
2025-01-03,NODE_03,3,430,7.97,25.37,125,7.32,0,normal
2025-01-03,NODE_03,3,440,8.0,24.76,212,5.57,0,normal
2025-01-03,NODE_03,3,450,7.49,24.97,82,5.66,0,normal
2025-01-03,NODE_03,3,460,7.4,24.93,204,2.95,1,AC1_DO_only
2025-01-03,NODE_03,3,470,8.05,24.87,1400,5.21,1,AC1_TDS_only
2025-01-03,NODE_03,3,480,8.39,24.36,624,5.06,0,normal
2025-01-03,NODE_03,3,490,8.07,27.12,214,2.17,1,AC1_DO_only
2025-01-03,NODE_03,3,500,7.32,21.98,149,5.25,0,normal
2025-01-03,NODE_03,3,510,5.63,23.27,102,6.01,1,AC1_pH_low_only
2025-01-03,NODE_03,3,520,7.98,23.57,229,2.72,1,AC1_DO_only
2025-01-03,NODE_03,3,530,8.26,27.08,111,5.62,0,normal
2025-01-03,NODE_03,3,540,8.04,23.87,217,1.84,1,AC1_DO_only
2025-01-03,NODE_03,3,550,7.87,23.06,82,1.29,1,AC1_DO_only
2025-01-03,NODE_03,3,560,8.5,23.91,82,5.38,0,normal
2025-01-03,NODE_03,3,570,5.2,26.3,82,5.04,1,AC1_pH_low_only
2025-01-03,NODE_03,3,580,7.39,21.51,82,5.59,0,normal
2025-01-03,NODE_03,3,590,6.74,23.31,82,3.88,1,AC1_DO_only
2025-01-03,NODE_03,3,600,6.99,23.45,285,6.93,0,normal
2025-01-03,NODE_03,3,610,7.63,24.93,212,6.34,0,normal
2025-01-03,NODE_03,3,620,5.33,23.93,82,2.33,1,AC2_DO_pH
2025-01-03,NODE_03,3,630,8.05,25.58,82,2.22,1,AC1_DO_only
2025-01-03,NODE_03,3,640,7.64,27.04,119,5.62,0,normal
2025-01-03,NODE_03,3,650,7.66,26.1,82,4.44,0,normal
2025-01-03,NODE_03,3,660,7.1,23.97,223,7.17,0,normal
2025-01-03,NODE_03,3,670,7.72,25.62,108,5.03,0,normal
2025-01-03,NODE_03,3,680,5.2,22.87,889,2.37,1,AC2_DO_pH
2025-01-03,NODE_03,3,690,7.62,26.14,110,5.45,0,normal
2025-01-03,NODE_03,3,700,7.14,29.49,102,6.12,0,normal
2025-01-03,NODE_03,3,710,7.29,23.87,82,4.82,0,normal
2025-01-03,NODE_03,3,720,7.14,24.19,82,7.19,0,normal
2025-01-03,NODE_03,3,730,6.62,23.34,109,5.64,0,normal
2025-01-03,NODE_03,3,740,7.72,24.4,183,5.36,0,normal
2025-01-03,NODE_03,3,750,7.84,25.43,89,5.36,0,normal
2025-01-03,NODE_03,3,760,6.77,25.99,111,5.72,0,normal
2025-01-03,NODE_03,3,770,8.22,24.11,275,5.67,0,normal
2025-01-03,NODE_03,3,780,7.51,24.26,277,5.5,0,normal
2025-01-03,NODE_03,3,790,8.3,26.27,166,5.95,0,normal
2025-01-03,NODE_03,3,800,7.98,24.34,82,5.72,0,normal
2025-01-03,NODE_03,3,810,7.36,25.38,82,4.85,0,normal
2025-01-03,NODE_03,3,820,7.1,22.98,138,5.89,0,normal
2025-01-03,NODE_03,3,830,7.59,24.05,964,5.77,0,normal
2025-01-03,NODE_03,3,840,6.53,23.83,105,5.55,0,normal
2025-01-03,NODE_03,3,850,6.15,22.72,87,6.3,0,normal
2025-01-03,NODE_03,3,860,8.34,26.13,139,1.28,1,AC1_DO_only
2025-01-03,NODE_03,3,870,7.63,23.83,85,4.87,0,normal
2025-01-03,NODE_03,3,880,7.02,25.54,82,4.48,0,normal
2025-01-03,NODE_03,3,890,6.64,24.96,82,6.12,0,normal
2025-01-03,NODE_03,3,900,8.4,27.29,94,4.83,0,normal
2025-01-03,NODE_03,3,910,7.9,24.98,167,4.38,0,normal
2025-01-03,NODE_03,3,920,7.67,25.51,82,5.42,0,normal
2025-01-03,NODE_03,3,930,7.43,20.51,98,5.22,0,normal
